GES,PH,125.17171450,6.1123310000
GET,AU,114.61471590,-28.77035000
GEV,SE,20.250000000,67.300000000
GEW,PG,144.24890140,-5.681606800
GEX,AU,144.35982410,-38.14932480
GEY,US,-108.0553000,44.488570000
GTF,US,-111.3059700,47.507390000
GFD,US,-85.76930000,39.785150000
GFE,AU,148.16076400,-33.89679020
GFF,AU,146.05510220,-34.28707720
GFK,US,-97.03173000,47.924330000
GFL,US,-83.45451727,42.265400800
GFN,AU,152.93334350,-29.69125000
GFO,GY,-58.62142560,6.4053312000
GFR,FR,-1.595917700,48.837629600
GFY,NA,18.104089400,-19.56442040
GGB,BR,-42.38992610,-17.99564110
GGC,AO,22.219492700,-12.65951840
GGD,AU,139.29006860,-18.50223450
GGE,US,-79.28075000,33.368300000
GGF,BR,-52.57881110,-1.529037700
GGG,US,-94.74061000,32.500640000
GGH,BR,-52.61039890,-23.66203600
GGJ,BR,-54.25675190,-24.08519240
GGL,CO,-77.08206550,8.1912136000
GGM,KE,34.750000000,0.2833000000
GGN,CI,-5.951769700,6.1329749000
GGO,CI,-81.45542000,27.461200000
GGR,SO,48.483195000,8.4061430000
GGS,AR,-70.23497637,-48.76375950
GGT,BS,-75.77502290,23.506523500
GGW,US,-106.6368900,48.195120000
XJW,CN,113.95169010,30.919414000
GRZ,AT,15.438278600,47.070867800
GHA,DZ,3.6771040000,32.485855000
GHB,BS,-76.24533600,25.193477400
GHC,BS,-77.85657732,25.754654650
GHE,PA,-78.36540380,8.0656535000
GHF,DE,9.9475152000,49.652629400
GHK,IL,34.927030000,31.478500000
GHM,US,-87.46671000,35.780320000
GHN,CN,104.27255460,30.981801300
GHS,ID,115.17600000,-8.739130000
GHT,LY,10.179716700,24.962629900
GHU,AR,-58.51034660,-33.00785850
GHV,RO,25.610565400,45.652510500
GRO,ES,2.8236113000,41.981647500
GIB,GI,-5.354129500,36.140807000
GIC,AU,142.21416770,-9.260000850
GID,BI,29.924971800,-3.428495300
GIF,US,-81.73295000,28.022320000
RIO,BR,-43.20937270,-22.91101370
GII,GN,-9.175151300,11.419526500
GIL,PK,74.314044000,35.920810200
GIM,GA,18.395890000,-34.10875000
GIR,CO,-74.80156650,4.3066430000
GIS,NZ,178.02064870,-38.66132600
GIT,TZ,32.234083100,-2.870757300
GIU,LK,80.759825710,7.9563846500
GIY,ZA,30.725556000,-23.31527800
GIZ,SA,42.557975800,16.894719000
GJA,HN,-85.87883320,16.471333600
GJB,ES,-3.166085000,40.630081200
GJL,DZ,5.7714940000,36.816730500
GJM,BR,-65.33278250,-10.78042390
GJN,CN,109.68001710,27.446732400
GJR,IS,-15.13789000,64.555990000
GJT,US,-108.5644500,39.068790000
GKA,PG,145.39328910,-6.073002800
GKD,TR,25.831433770,40.165853650
GKE,DE,6.1199802000,50.963605000
GKH,NP,84.604818730,27.977467150
GKK,MV,73.430839500,0.7371458000
GKL,AU,150.95708120,-23.17339165
GKN,US,-145.3802700,62.269850000
GKO,GA,11.689970000,-0.899969500
GKT,US,-83.51577000,35.712450000
KWL,CN,110.17507280,25.238704000
GLA,GB,-4.250168700,55.861155000
GLB,US,-110.7892000,33.395920000
GLC,ET,46.414006800,6.9729935000
GLD,US,-99.30981900,39.684732000
GLE,US,-97.14302000,33.624270000
GLF,CR,-83.16848710,8.6390802000
GLG,AU,135.71314880,-34.35797230
GLH,US,-91.03778000,33.398960000
GLI,AU,151.73563260,-29.73791460
GLK,SO,47.430826000,6.7697260000
GLL,NO,9.0123017730,60.751339100
GLM,AU,138.80344300,-22.91621110
GLN,MA,23.043610000,-27.99595000
GLO,GB,-2.245819200,51.865370500
GLP,PG,144.24890140,-5.681606800
GLR,US,-84.67741000,45.027360000
GLS,US,-94.80791000,29.295320000
GLT,AU,151.25613200,-23.84317240
GLU,BT,90.485580200,26.870364800
GLV,US,-163.0333700,64.543420000
GLW,US,-85.91402000,36.993550000
GLX,ID,127.84296190,1.8241009000
GLY,AU,119.54284000,-20.35461000
GLZ,NL,4.7760237000,51.588784500
GMB,ET,34.587734400,8.2503656000
GMC,CO,-70.32279899,3.6270290500
GMD,MA,-7.123036042,33.616870900
GME,BY,31.013169800,52.423893600
GMI,PG,150.29999980,-6.333332900
GMM,CG,15.877991700,-1.871030100
GMN,NZ,171.20798750,-42.44994690
GMO,NG,12.740032700,10.159948700
SEL,KR,126.97829140,37.566679100
GMQ,CN,99.501120300,34.141753300
GMR,PF,-134.9659600,-23.11010000
GMS,BR,-44.60199000,-2.127551000
GMT,US,-113.4411000,46.403390000
GMV,US,-110.2038900,37.007240000
GMZ,ES,-17.11187360,28.092224100
GNA,BY,23.834264800,53.683459900
GNB,FR,5.7357819000,45.187560200
GND,GD,-61.75180500,12.053533100
GNE,BE,3.7250121000,51.053828600
GNF,US,-120.9481200,39.936730000
GNG,US,-114.7128900,42.941180000
GNI,TW,121.49259600,22.661676400
KVD,AZ,46.334090000,40.662840000
GNM,BR,-42.77994300,-14.22306600
GNN,ET,30.548370000,-22.83571000
GNR,AR,-67.57548630,-39.02662760
GNS,ID,97.615076800,1.2900569000
GNT,US,-107.8498900,35.150640000
GNU,US,-161.5878300,59.121790000
GNV,US,-82.32265000,29.651980000
SFQ,TR,38.791929000,37.159623900
GNZ,BW,21.645706200,-21.69681230
GOB,ET,39.969420400,7.0073251000
GOC,PG,144.24890140,-5.681606800
GOE,PG,144.24890140,-5.681606800
GOG,NA,18.972466600,-22.44952830
GOH,GL,-51.73593560,64.176683500
GOI,IN,73.852892500,15.389694800
GOJ,RU,44.005139500,56.326481600
GOK,US,-97.42302000,35.880120000
GOL,US,-97.11305898,46.406263450
GON,US,-121.8560170,37.331145200
GOO,AU,150.28861540,-28.46343300
GOP,IN,83.366812900,26.760021700
GOQ,CN,94.902628900,36.401140200
GOR,ET,35.537115400,8.1525979000
GOS,AU,151.34114750,-33.42409790
GOT,SE,11.967017100,57.707232600
GOU,CM,13.393452700,9.3070698000
GOV,AU,152.93120780,-26.62149330
GOX,IN,73.797238300,15.716608400
GOZ,BG,25.688791800,43.122279100
GPA,GR,21.735084700,38.246242000
GPB,BR,-51.46220160,-25.39509860
GPD,AU,120.72564000,-32.47493000
GPI,CO,-77.88261900,2.5708069000
GPL,CR,-83.79136340,10.215436100
GPN,AU,130.41739210,-11.40493280
GPO,AR,-63.75761030,-35.65910850
GPS,EC,-90.36387520,-0.628815050
GPT,US,-89.09189000,30.380320000
GPZ,US,-93.52701000,47.235920000
GQQ,US,-82.78941000,40.733890000
GRA,CO,-73.74375390,8.3231739000
GRB,US,-88.00987000,44.513200000
GRC,LR,-8.223056000,4.5713890000
GRD,US,-82.16074000,34.191040000
GRE,US,-89.41342000,38.892390000
TIW,US,-122.4416400,47.255170000
GRG,AF,69.223551800,33.601453300
GRH,PG,150.48405350,-10.21605030
GRI,US,-95.99275160,36.156312200
GRJ,ZA,22.458714800,-33.95972120
ILE,US,-97.72737000,31.116890000
GRL,PG,147.20853250,-7.982943900
GRM,US,-90.33507000,47.750410000
GRN,US,-81.46706310,40.946807700
GRP,BR,-49.06804600,-11.72794000
GRQ,NL,6.5680077000,53.219065200
GRR,US,-85.67195000,42.966420000
GRS,IT,11.113738900,42.759726100
GRT,PK,74.071481000,32.568678200
GRV,RU,45.703830000,43.339210000
GRW,PT,-28.00613000,39.085580000
GRY,IS,-18.01532840,66.539604100
GSA,MY,115.73061910,4.4057457000
GSB,US,-77.99685000,35.385960000
GSC,AU,115.20839120,-25.05174370
GSH,US,-123.0681045,44.042449550
GSI,GF,-54.38394000,4.2755400000
GSJ,GT,-90.81918440,13.924612600
GSL,CA,-111.4991095,62.576633800
GSM,IR,55.847665340,26.768729600
GSN,AU,137.10322000,-31.43411000
GSO,US,-80.00520000,35.955360000
GSQ,EG,32.289560000,31.260430000
GSR,SO,43.926174900,2.6727205000
GSS,ZA,31.442930520,-24.82713850
GSU,SD,35.398832000,14.040941000
RTW,RU,46.034683000,51.530018000
GSY,GB,-0.078804500,53.567140700
GTA,SB,160.17321780,-9.618847800
GTE,AU,130.88695000,-12.37905000
GTG,US,-92.68949000,45.772960000
GTI,DE,13.294570400,54.403456700
MON,NZ,170.14216770,-43.59500170
GTO,ID,123.05949710,0.5384433000
GTP,US,-76.44798004,41.786215450
GTS,AU,148.29166140,-36.26376700
GTT,AU,143.54805730,-18.28980490
GTW,CZ,17.666741500,49.226766000
GTY,US,-77.23112000,39.830520000
GTZ,TZ,34.414029120,-2.128218900
GUA,GT,-90.51313610,14.642466700
GUB,MX,-114.0363890,27.970950600
GUC,US,-106.9269200,38.545260000
GUD,ML,-3.663627500,16.416853300
GUE,PG,144.24890140,-5.681606800
GUF,US,-87.68309000,30.277530000
GUG,PG,144.24890140,-5.681606800
GUH,AU,150.20365270,-31.02375935
GUI,VE,-62.29929290,10.577860800
GUJ,BR,-45.19089260,-22.80578390
GUL,AU,149.71980090,-34.75238710
GUM,GU,144.77767940,13.443711300
GUO,SO,45.879660300,5.3083763000
GUP,US,-108.7435600,35.527840000
GUQ,VE,-69.74125930,9.0407855000
GUR,PG,150.44640050,-10.30609310
GUS,US,-96.85775820,30.455485200
GUT,DE,8.3782078000,51.906399700
GUU,IS,-23.25778200,64.923255900
GUV,PG,144.24890140,-5.681606800
GUW,KZ,51.934722890,47.128528500
GUX,IN,77.316178200,24.647663200
GUY,US,-95.78300580,29.344133200
GUZ,BR,-40.49846170,-20.67187550
GVA,CH,6.1423106290,46.204716900
GVE,US,-78.18925000,38.142070000
GVI,PG,141.18697410,-3.895146800
GVL,US,-83.82531000,34.297380000
GVN,RU,140.28495800,48.966302600
GVP,AU,144.88109750,-37.63773290
GVR,BR,-41.94587530,-18.85394970
GVT,US,-96.10678000,33.139070000
GVX,SE,17.146701900,60.675013200
GWA,MM,94.705264850,17.737702250
GWD,PK,62.327192430,25.192514100
GWE,ZW,29.820595300,-19.46163160
GWL,IN,78.157362800,26.203724700
GWN,PG,144.24890140,-5.681606800
GWO,US,-90.18039000,33.517110000
GWS,US,-107.3237000,39.546030000
GWT,DE,8.3071734000,54.906485600
GWV,US,-80.75344000,39.947910000
GWY,IE,-9.049060100,53.274412200
GXA,ID,114.89702220,-0.958469100
GXF,YE,48.792209200,15.937477450
GXG,AO,15.268305400,-7.763490100
GXH,CN,112.44875900,39.285092000
GXQ,CL,-72.06848630,-45.57118040
GXX,CM,15.226586600,10.344429600
GXY,US,-104.6944500,40.423600000
GYA,BO,-65.35504550,-10.81891500
GYB,AU,118.61623000,-20.30645000
GYE,EC,-79.88687410,-2.190056300
GYG,RU,129.53259300,62.102467000
GYI,RW,29.259855000,-1.693545000
GYL,AU,115.77592130,-33.54800300
GYM,MX,-110.8994059,27.921644100
GYN,BR,-49.25326910,-16.68088200
GYO,ID,97.342155800,3.9946747000
GYP,AU,152.66002560,-26.19004470
GYR,US,-112.3583100,33.436300000
GYS,CN,105.85634020,32.432963700
GYU,CN,106.23790360,36.014890600
GYY,US,-87.31521000,41.461860000
GYZ,AU,145.45024230,-37.73421720
GZA,PS,34.458135800,31.512867900
GZG,CN,107.04076860,30.460543300
GZI,AF,68.413210800,33.544896800
GZM,MT,14.258256490,36.046777800
GZO,SB,156.84136180,-8.105465600
GZP,TR,32.317506600,36.268271200
GZT,TR,37.379261700,37.062831700
GZW,IR,47.034100000,35.606900000
HAA,NO,22.115763990,70.632894500
HAB,US,-87.98935000,34.142500000
HAC,JP,139.80769390,33.102493500
HAD,SE,12.857482700,56.673982600
HAE,US,-114.3239700,34.504850000
HAF,US,-122.4648300,37.665570000
HAG,NL,4.2696802210,52.074945550
YVA,KM,43.254304400,-11.69312550
HAI,US,-85.63640000,41.942660000
HAJ,DE,9.7385532000,52.374477900
HAK,CN,110.19565020,20.046232800
HAL,NA,16.471096900,-19.03563380
HAM,DE,9.9417261500,53.567288100
HAN,VN,105.85404100,21.028333400
HAO,US,-84.56315000,39.400220000
HAP,AU,113.77460240,-28.47215730
HAQ,MV,73.171929350,6.7517542000
HAR,US,-83.32731184,42.389547350
HAS,SA,41.698599200,27.520871600
HAT,AU,142.58221270,-11.75109650
HAU,NO,5.0827612140,59.468247850
HAV,CU,-82.35896310,23.135305000
HAW,GB,-4.968424900,51.802127500
HAY,CO,-73.60369900,8.3094160000
HAZ,PG,145.20806880,-4.398548100
HBA,AU,147.32812330,-42.88250880
HOB,US,-117.1633666,32.728662100
HBD,PG,145.41618900,-6.353728700
HBG,US,-89.29071000,31.327350000
HBH,US,-74.12069000,40.636790000
HBK,US,-110.1600900,34.901810000
HBM,CN,115.11086470,31.319857200
HNY,CN,112.56657030,26.897189800
HBQ,CN,121.37641250,31.321349900
HBR,US,-119.6745122,34.014926400
HBT,LK,81.124256300,6.1249126000
UGA,MN,103.53227850,48.812920300
HRB,CN,126.62761770,45.759363300
HBX,IN,75.137984800,15.351837800
HCA,US,-74.10027474,41.010824750
HCC,US,-83.49817537,41.633136250
HCJ,CN,108.63252390,24.487992000
HCM,SO,45.200361200,10.541628200
HCN,TW,120.74469240,22.002655900
HCQ,AU,127.73176760,-19.00892960
HCR,US,-159.7716700,62.201530000
HCW,US,-79.88478000,34.699280000
LQP,CN,113.00943370,25.773359800
HDB,DE,8.6947240000,49.409358200
HDD,PK,68.376484190,25.400225450
HDE,US,-99.36918000,40.437980000
HDF,DE,14.129570590,53.954677250
HDG,CN,114.48333300,36.583333000
HDH,US,-157.8130300,21.312860000
HDK,MV,73.070942800,6.6229329000
HDM,IR,48.515246400,34.799288800
HDN,US,-107.2581500,40.495140000
HDR,IR,44.671742600,38.840512200
HDS,ZA,30.951343000,-24.35296400
HDY,TH,100.46898890,7.0074644000
HEA,AF,62.216400300,34.350827300
HEB,MM,95.391174940,17.620633250
HEL,FI,24.942747300,60.167488100
HED,US,-134.4067900,58.299730000
HEE,US,-94.70105340,34.348438000
HEH,MM,96.826921800,20.718771200
HEI,DE,7.5874496000,51.159527900
HEK,CN,127.49468960,50.232223900
HEO,PG,144.24890140,-5.681606800
HER,GR,25.133284300,35.339080000
HES,US,-119.2894700,45.840510000
HET,CN,111.67307880,40.833796300
HEV,ES,-6.949538200,37.257144900
HEW,CN,120.23726690,29.292452800
OZR,US,-85.64071000,31.458950000
HEZ,US,-147.7532980,64.828715700
HFA,IL,34.989571720,32.799313000
HFE,CN,117.22180330,31.822809400
HFF,US,-79.54832000,35.032140000
HFH,GB,-2.715173500,52.055381300
HFN,IS,-15.32438990,64.271226450
HFS,SE,13.651857400,60.029751900
HFT,NO,23.836080060,70.641339200
HGA,SO,44.061803000,9.5617330000
HGD,AU,144.20028920,-20.84224480
HGE,VE,-66.10119050,10.487791800
HGH,CN,120.20523420,30.248963400
HGL,DE,7.8876314000,54.182060800
HGN,TH,97.966607300,19.301506800
HGO,CI,-5.634247100,9.4574719000
HGR,US,-77.71758000,39.642500000
HGT,US,-121.1761500,35.970800000
HGU,PG,144.23163650,-5.858784000
HGZ,US,-155.7144800,66.188050000
HHE,JP,141.48829590,40.512238800
HHH,US,-80.70380000,32.209500000
HHI,US,-158.0297400,21.495750000
HKG,HK,114.17612000,22.276830000
HHQ,TH,99.957343700,12.569932600
HHR,US,-118.3527300,33.918220000
ZGN,CN,113.38708340,22.519689500
HHZ,PF,-142.1135700,-18.25384000
HIA,CN,119.10757730,33.552478500
HIB,US,-88.97369900,45.367418100
PRY,ZA,28.187910100,-25.74592770
HID,AU,142.28105330,-10.60618815
HIE,US,-87.62680253,41.858081550
OGD,US,-111.9785300,41.236540000
HIG,AU,117.23965520,-33.05617230
HIH,AU,148.91342880,-20.11890235
HII,US,-114.3463200,34.474400000
HIJ,JP,132.45175890,34.391724100
HIL,ET,30.548370000,-22.83571000
HIM,LK,80.953170100,8.0415145000
HIN,KR,128.10799530,35.180345900
HIO,US,-68.32473890,44.264524800
HIP,AU,138.29131770,-21.32357650
HIR,SB,159.95525520,-9.431076900
HIS,AU,148.88837850,-20.05021430
HIT,PG,144.24890140,-5.681606800
HJJ,CN,109.99723410,27.571395200
HJR,IN,79.925978600,24.851513200
HJT,MN,102.76610220,46.898720700
HKB,US,-148.9994600,63.871570000
HKD,JP,140.72900800,41.768793000
HKK,NZ,170.96464690,-42.71788710
HKN,PG,150.40714180,-5.451997500
JAN,US,-90.18044000,32.298960000
HKT,TH,98.389150300,7.8847901000
HKV,BG,25.555663900,41.934572700
HKY,US,-81.33560000,35.734910000
HLB,US,-85.22374000,39.296790000
HLC,US,-99.84216000,39.364550000
HLD,CN,119.81722700,49.232143200
HLE,SH,-85.01916000,36.435720000
HLF,SE,15.800000000,57.400000000
HLG,US,-80.72141000,40.063980000
HLH,CN,122.08734440,46.069811100
HLI,US,-121.4036300,36.852540000
HLJ,CN,125.98634230,46.072233100
HLL,AU,147.51474310,-37.84651000
HLM,US,-86.10226000,42.773580000
HLN,US,-112.0206500,46.589760000
HLS,AU,152.96277510,-26.63194850
HLT,AU,142.02428650,-37.74338720
HLV,AU,145.23555560,-15.71722220
HLW,ZA,32.269167000,-28.01750000
HLY,GB,-4.633096600,53.310671500
HLZ,NZ,175.28178800,-37.78788090
HMA,RU,69.019000600,61.003444800
HMB,EG,31.699263000,26.547748000
HME,DZ,6.0604297000,31.695744400
HMG,AU,132.77945820,-23.94276850
HMI,CN,93.514200800,42.817404000
HMJ,UA,26.974340000,49.416820000
HMO,MX,-110.9692202,29.094820700
HMR,NO,11.164796410,61.001493700
HMT,US,-118.2217718,33.862757550
HMV,SE,15.085280000,65.815277700
HMY,KR,126.45031700,36.784499000
HNA,JP,141.11696180,39.388403800
HNB,US,-86.95544000,38.298600000
HNC,US,-75.69032000,35.219340000
TYO,JP,139.77449120,35.684057400
HNH,US,-135.4376900,58.108110000
HNI,PG,146.42844160,-7.420485000
HNL,US,-157.8578800,21.304930000
HNM,US,-155.9878500,20.755270000
HNN,PG,144.24890140,-5.681606800
HNO,ME,18.536751600,42.451762200
HNS,US,-135.4430500,59.234820000
HOA,KE,40.034911000,-1.497680800
HOC,PG,145.88218750,-7.398707500
HOD,YE,42.954487200,14.797867700
HOF,SA,49.586522400,25.369658500
HOG,CU,-76.25925870,20.887094300
HOH,AT,9.6892710000,47.363997300
HOI,PF,-140.7945600,-18.33054000
HOK,AU,131.07360000,-15.60132000
HOM,US,-97.70376287,30.266135950
HON,US,-94.18132090,34.939265400
HOO,VN,107.72653670,21.554584600
HOP,US,-93.38610370,45.034717600
HOQ,DE,11.917880700,50.321901500
HOR,PT,-25.66856000,37.739620000
HOS,AR,-70.27191270,-37.37853240
HOT,US,-93.05177000,34.509600000
HOV,NO,8.5718004000,62.672386600
HOX,MM,94.916877900,24.868870500
HOY,GB,-3.286939842,58.852057300
HPA,TO,-175.3907020,-20.54500300
HPB,US,-166.1087500,61.529540000
HPE,AU,145.19956520,-15.13695250
HPG,CN,108.77800000,27.587000000
HPH,VN,106.67495910,20.858864000
HPN,US,-73.75333000,41.151650000
HPT,US,-93.21158000,42.741730000
LIH,US,-81.69851000,25.927900000
HPY,US,-94.99636000,29.728710000
HQL,CN,75.228089400,37.770816700
HQM,US,-123.8868900,46.979820000
HRC,KZ,70.204800000,48.289420000
HRE,ZW,31.045686000,-17.83177300
HRF,MV,72.895881810,6.9826669000
HRG,EG,33.830706200,27.222556000
HRH,CZ,14.974102200,50.522986400
HRK,UA,36.231014600,49.992318100
HRL,US,-97.69555000,26.189860000
HRM,DZ,3.2736660000,32.945885500
HRN,AU,151.91495520,-23.44229795
HRO,US,-93.11003000,36.228630000
HRR,CO,-75.81849810,3.2869235000
HRS,ZA,29.128419080,-28.27304605
HRT,GB,-1.238267102,54.050697850
HRY,AU,133.25284660,-24.55234490
HRZ,BR,-54.30902560,-27.62793100
HSA,KZ,68.270369800,43.301945700
HSB,US,-88.54001000,37.738360000
HSC,CN,113.59221160,24.813609500
HSD,CN,115.03341440,30.202497100
HSF,CN,131.15555450,44.394710800
HSG,JP,130.30083780,33.263913400
LAS,US,-115.1400100,36.171930000
HSI,US,-81.93823459,41.469037350
HSK,ES,-0.408870000,42.140052800
HSL,US,-156.3868500,65.702090000
HSM,AU,142.20181050,-36.71480990
HSN,CN,122.20303630,29.987334400
HSP,US,-72.56079564,42.607597550
HSS,IN,76.706163530,9.8985777000
HST,US,-80.46552000,25.476500000
HSV,US,-86.58510000,34.729290000
HSZ,TW,120.96868330,24.806633300
HTA,RU,113.50089300,52.033409000
HTG,RU,104.29044080,72.572058500
HTH,US,-118.6246400,38.525800000
HTI,AU,148.95605180,-20.35462625
HTL,US,-84.75914000,44.308970000
HTM,MN,100.15793530,50.444229300
HTN,CN,79.911162600,37.112684200
HTO,US,-72.18518000,40.963750000
HTR,JP,123.78215540,24.058745500
HTS,US,-77.40720450,37.211261200
HTT,CN,90.859319900,38.252160300
HTU,AU,144.54833000,-38.16418000
HTV,US,-95.55217000,30.723780000
HTW,US,-82.46273000,38.426930000
HTY,TR,36.163764800,36.203654600
HTZ,CO,-71.76864550,6.1535075000
HUB,AU,130.59334840,-16.47999380
HUC,PR,-74.36415240,-13.84478520
HUD,US,-94.22706000,42.731420000
HUE,ET,36.608841500,14.287686800
HUF,US,-87.41301000,39.466490000
HUG,GT,-91.47232950,15.318430100
HUH,PF,-151.0212400,-16.74787000
HUI,VN,107.58633880,16.463932100
HUJ,US,-95.51345000,34.010870000
HUK,BW,21.773231280,-23.99493470
HUL,US,-67.83980000,46.124060000
HUM,US,-73.00223987,40.683973650
HUN,TW,121.60681000,23.982074000
HUO,CN,119.65196250,45.523340700
HUQ,LY,15.940260500,29.124564900
HUS,US,-90.47164620,34.949040800
HUT,US,-97.93248000,38.057250000
HUU,PE,-76.23948450,-9.929325500
HUV,SE,17.105575000,61.728160700
HUW,BR,-53.97198170,-27.56605640
HUX,MX,-96.31980130,15.831337250
HUY,GB,-0.116259874,53.576310100
HUZ,CN,114.41072020,23.114651500
HVA,MG,47.750364000,-14.63043100
HVB,AU,152.85352160,-25.29857840
HVD,MN,91.645241500,48.000635300
HVE,US,-110.7116700,38.374410000
HVG,NO,25.977841000,70.980263800
HVK,IS,-21.66919590,65.706497000
HVN,US,-97.78282720,37.898900300
HVR,US,-109.6716600,48.552970000
HVS,US,-108.3448760,39.486540000
SOB,HU,17.168275500,46.708084300
HWA,PG,144.24890140,-5.681606800
HWD,US,-118.6230437,34.293317000
HWI,US,-151.7244700,59.951210000
HWK,AU,138.42271310,-31.88761690
HWN,ZW,26.740060980,-19.18902120
HWO,US,-80.16026000,26.010670000
HXD,CN,97.360110000,37.369081900
XNT,CN,114.49974600,37.061651900
HXX,AU,144.84248500,-34.50925890
HYA,US,-70.27932000,41.654900000
HYC,GB,-0.755960000,51.631744900
HYF,PG,143.05960000,-3.689000000
HYG,US,-132.8244500,55.204400000
HYL,US,-121.6544974,37.130408000
HYN,CN,121.41638760,28.658172300
HYR,US,-91.48730000,46.013620000
HYS,US,-99.33291000,38.871200000
HYV,FI,24.869532800,60.633571900
HZA,CN,115.44647610,35.247726600
HZB,FR,2.5360331000,50.722611300
HZG,CN,107.01888900,33.069049000
HZH,CN,111.66194400,27.524722000
ZUH,CN,113.57213270,22.273734000
HZK,IS,-17.34104020,66.043316800
HZL,US,-75.97679000,40.954790000
HZP,CA,-111.6378436,57.182574400
HZV,ZA,31.128355200,-25.04417260
IAA,RU,86.530842500,67.456618500
IAG,US,-79.05551000,43.096000000
IAM,DZ,9.5761505000,28.038664800
IAN,US,-81.79054970,26.068953400
IAO,PH,125.97161000,9.8713100000
IAQ,IR,49.729595700,30.212054400
IAR,RU,39.893370500,57.626387700
IAS,RO,27.583722400,47.161541600
IAU,PG,000000000000,000000000000
IBA,NG,3.8972497000,7.3777462000
IBB,EC,-97.21953000,26.074520000
IBE,CO,-75.21132670,4.4391700000
IBI,PG,149.19719940,-5.557633800
IBL,MZ,34.914497400,-19.30223270
IBM,AU,119.04179830,-21.26501885
IBO,MZ,40.227959400,-11.79209500
IBP,PE,-74.13766530,-5.693396700
IBR,JP,140.35255000,36.239290000
IBZ,ES,1.2934299000,38.921733900
ICA,VE,-61.73669320,4.3306905000
PMV,VE,-63.84645090,10.963583900
ICI,FJ,-179.3113850,-17.74932855
ICK,SR,-56.98935210,5.9420605000
ICL,US,-82.20351086,38.771983800
ICO,PH,123.26041030,11.444761500
ICS,US,-116.0414500,44.515510000
ICY,US,-166.5507930,53.810164700
IDA,US,-93.89299970,33.002852500
IDB,SE,12.716846200,61.858427800
IDC,MZ,-102.5039000,22.771310000
IDG,US,-95.47124000,42.345420000
IDH,US,-116.1196600,45.925740000
IDI,US,-108.8154265,36.329990500
IDK,AU,133.30783120,-26.96598280
IDN,PG,147.24588900,-6.227869000
IDO,BR,-50.66842610,-11.57664390
IDP,US,-95.70756000,37.226580000
IDR,IN,75.868199600,22.720361600
IDY,FR,-2.349176901,46.710181050
IEG,PL,15.549005420,51.927663150
IEJ,JP,127.80712010,26.719786700
IES,DE,13.308828000,51.303824100
IEV,UA,30.524136100,50.450033600
IFA,US,-111.8898853,39.612493850
IFF,AU,148.90186670,-29.66325530
IFH,IR,51.554419300,32.910378400
IFJ,IS,-23.11935410,66.072691800
IFL,AU,146.03114180,-17.52417210
IFN,IR,51.665000200,32.670787700
IFO,UA,24.710334000,48.922476300
IFP,US,-114.5771800,35.126790000
IFU,MV,73.024269100,5.7077808000
IGA,BS,-73.30962129,21.232500000
IGB,AR,-69.54710160,-41.33039410
IGD,TR,33.137321400,41.226017500
IGE,GA,9.4988834190,-1.971565500
IGG,US,-155.8949100,59.327380000
IGH,AU,146.16034480,-18.64763740
IGM,US,-114.0559900,35.188880000
IGN,PH,124.24115080,8.2281556000
IGO,CO,-76.86896410,7.6013873000
IGR,AR,-55.31754310,-27.60344570
IGS,DE,11.425039500,48.763016500
IGT,RU,45.050611400,43.313458200
IGU,BR,-53.66108370,-24.08275000
IHA,JP,133.28358990,33.960349700
IHC,MZ,32.943683080,-26.02482720
IHN,YE,51.681379160,15.424770100
IHO,MG,46.138986700,-22.44916260
IHR,IR,60.688251500,27.206990300
IHU,PG,145.40016430,-7.903107400
IIA,IE,-9.589193683,53.083728500
IIL,IR,46.420272800,33.637935600
IIS,PG,154.23033500,-4.511884300
IJK,RU,53.209416600,56.866557000
IJU,BR,-53.92016920,-28.38787340
IJX,US,-90.23116000,39.745200000
THR,IR,51.389600400,35.689252300
IKB,US,-81.15201000,36.148300000
IKE,GL,-51.30277780,70.502777800
IKI,JP,129.69130780,33.750051500
IKK,US,-87.86104000,41.120010000
IKO,US,-97.09874858,32.034115250
IKP,AU,147.49732430,-19.71118950
IKS,RU,128.86854600,71.636604000
IKT,RU,104.27982900,52.289122500
IKU,KG,76.660597600,42.564696800
ILA,ID,137.65333270,-4.000874700
ILD,ES,0.6258029000,41.614166300
ILF,CA,-95.60001480,56.065923300
ILG,US,-81.51650800,40.860057100
ILH,DE,10.378650100,49.480559400
ILI,US,-158.1737678,21.420192800
ILK,MG,47.696200400,-22.42522490
ILL,US,-95.05447000,45.120640000
ILM,US,-83.41174215,42.294110400
ILN,US,-83.82844000,39.447130000
ILO,PH,122.57367830,10.692698500
ILP,NC,167.49803000,-22.66649000
ILQ,PE,-71.34520050,-17.64587720
ILR,NG,4.5480484000,8.4963657000
SAL,SV,-89.19142490,13.698993900
ILU,KE,38.066041900,-2.906039400
ILX,PG,145.80087730,-5.491142700
ILY,GB,-6.165672284,55.758580150
ILZ,SK,18.739313900,49.223467400
IMA,PG,144.24890140,-5.681606800
IMB,GY,-60.29550100,5.7035031000
IMD,PG,141.16050500,-3.328530300
IMF,IN,93.936441900,24.799116200
IMG,MZ,35.023616000,-18.41519600
IMI,MH,171.70487430,6.9777993000
IMK,NP,81.820160200,29.972863700
IML,US,-101.6431000,40.516660000
IMM,US,-89.39197074,43.973867850
